implementation,byte_value,time_ns,sample_id
Vulnerable (Naive),226,47610.8,41
Safe (PyCryptodome),226,4865.8,41
Vulnerable (Naive),226,31963.8,42
Safe (PyCryptodome),226,3731.2,42
Vulnerable (Naive),226,42693.2,43
Safe (PyCryptodome),226,2718.4,43
Vulnerable (Naive),226,65815.6,44
Safe (PyCryptodome),226,5408.2,44
Vulnerable (Naive),226,40347.0,45
Safe (PyCryptodome),226,4184.6,45
Vulnerable (Naive),226,65217.6,46
Safe (PyCryptodome),226,2851.4,46
Vulnerable (Naive),226,29342.4,47
Safe (PyCryptodome),226,2894.0,47
Vulnerable (Naive),226,41183.8,48
Safe (PyCryptodome),226,4241.4,48
Vulnerable (Naive),226,69449.8,49
Safe (PyCryptodome),226,6399.6,49
Vulnerable (Naive),227,52932.2,0
Safe (PyCryptodome),227,3408.2,0
Vulnerable (Naive),227,56391.0,1
Safe (PyCryptodome),227,2435.8,1
Vulnerable (Naive),227,29205.4,2
Safe (PyCryptodome),227,4644.2,2
Vulnerable (Naive),227,46870.2,3
Safe (PyCryptodome),227,3926.4,3
Vulnerable (Naive),227,55005.4,4
Safe (PyCryptodome),227,3857.2,4
Vulnerable (Naive),227,40402.8,5
Safe (PyCryptodome),227,3331.0,5
Vulnerable (Naive),227,57893.4,6
Safe (PyCryptodome),227,3704.2,6
Vulnerable (Naive),227,39343.8,7
Safe (PyCryptodome),227,3455.4,7
Vulnerable (Naive),227,29900.2,8
Safe (PyCryptodome),227,3873.0,8
Vulnerable (Naive),227,49638.4,9
Safe (PyCryptodome),227,2242.6,9
Vulnerable (Naive),227,29908.8,10
Safe (PyCryptodome),227,2922.6,10
Vulnerable (Naive),227,46775.2,11
Safe (PyCryptodome),227,3314.6,11
Vulnerable (Naive),227,24198.0,12
Safe (PyCryptodome),227,2983.8,12
Vulnerable (Naive),227,39457.0,13
Safe (PyCryptodome),227,3412.6,13
Vulnerable (Naive),227,36931.2,14
Safe (PyCryptodome),227,2746.0,14
Vulnerable (Naive),227,45957.8,15
Safe (PyCryptodome),227,3042.2,15
Vulnerable (Naive),227,41777.0,16
Safe (PyCryptodome),227,4267.4,16
Vulnerable (Naive),227,35031.6,17
Safe (PyCryptodome),227,3383.8,17
Vulnerable (Naive),227,44785.2,18
Safe (PyCryptodome),227,5110.0,18
Vulnerable (Naive),227,61999.8,19
Safe (PyCryptodome),227,5582.0,19
Vulnerable (Naive),227,27782.0,20
Safe (PyCryptodome),227,2522.6,20
Vulnerable (Naive),227,69807.0,21
Safe (PyCryptodome),227,4752.2,21
Vulnerable (Naive),227,63272.2,22
Safe (PyCryptodome),227,2957.4,22
Vulnerable (Naive),227,104457.8,23
Safe (PyCryptodome),227,4733.4,23
Vulnerable (Naive),227,73492.6,24
Safe (PyCryptodome),227,5030.8,24
Vulnerable (Naive),227,35107.4,25
Safe (PyCryptodome),227,5953.4,25
Vulnerable (Naive),227,42213.6,26
Safe (PyCryptodome),227,4017.6,26
Vulnerable (Naive),227,46307.4,27
Safe (PyCryptodome),227,6346.6,27
Vulnerable (Naive),227,39308.8,28
Safe (PyCryptodome),227,3061.2,28
Vulnerable (Naive),227,66485.6,29
Safe (PyCryptodome),227,21213.8,29
Vulnerable (Naive),227,55855.8,30
Safe (PyCryptodome),227,4612.6,30
Vulnerable (Naive),227,42104.4,31
Safe (PyCryptodome),227,3663.6,31
Vulnerable (Naive),227,46697.4,32
Safe (PyCryptodome),227,3222.0,32
Vulnerable (Naive),227,57569.6,33
Safe (PyCryptodome),227,7179.8,33
Vulnerable (Naive),227,53114.4,34
Safe (PyCryptodome),227,4235.4,34
Vulnerable (Naive),227,39235.2,35
Safe (PyCryptodome),227,4160.6,35
Vulnerable (Naive),227,61221.6,36
Safe (PyCryptodome),227,3660.8,36
Vulnerable (Naive),227,76918.4,37
Safe (PyCryptodome),227,5181.4,37
Vulnerable (Naive),227,52733.8,38
Safe (PyCryptodome),227,4009.2,38
Vulnerable (Naive),227,50721.4,39
Safe (PyCryptodome),227,4179.4,39
Vulnerable (Naive),227,23827.6,40
Safe (PyCryptodome),227,3264.8,40
Vulnerable (Naive),227,72767.8,41
Safe (PyCryptodome),227,4690.2,41
Vulnerable (Naive),227,60387.6,42
Safe (PyCryptodome),227,4008.0,42
Vulnerable (Naive),227,40843.0,43
Safe (PyCryptodome),227,2738.2,43
Vulnerable (Naive),227,39528.6,44
Safe (PyCryptodome),227,5220.8,44
Vulnerable (Naive),227,44283.0,45
Safe (PyCryptodome),227,2788.0,45
Vulnerable (Naive),227,58744.6,46
Safe (PyCryptodome),227,3477.2,46
Vulnerable (Naive),227,42186.8,47
Safe (PyCryptodome),227,5075.2,47
Vulnerable (Naive),227,52702.0,48
Safe (PyCryptodome),227,2702.2,48
Vulnerable (Naive),227,26706.6,49
Safe (PyCryptodome),227,2746.4,49
Vulnerable (Naive),228,28810.2,0
Safe (PyCryptodome),228,2456.4,0
Vulnerable (Naive),228,33683.2,1
Safe (PyCryptodome),228,3891.4,1
Vulnerable (Naive),228,29603.8,2
Safe (PyCryptodome),228,2387.6,2
Vulnerable (Naive),228,38285.4,3
Safe (PyCryptodome),228,2706.8,3
Vulnerable (Naive),228,41829.4,4
Safe (PyCryptodome),228,3011.4,4
Vulnerable (Naive),228,40688.6,5
Safe (PyCryptodome),228,3466.6,5
Vulnerable (Naive),228,41836.4,6
Safe (PyCryptodome),228,3157.8,6
Vulnerable (Naive),228,22537.8,7
Safe (PyCryptodome),228,2674.8,7
Vulnerable (Naive),228,79821.4,8
Safe (PyCryptodome),228,3525.6,8
Vulnerable (Naive),228,55589.0,9
Safe (PyCryptodome),228,7373.2,9
Vulnerable (Naive),228,37882.8,10
Safe (PyCryptodome),228,3241.6,10
Vulnerable (Naive),228,66110.2,11
Safe (PyCryptodome),228,4281.8,11
Vulnerable (Naive),228,49774.2,12
Safe (PyCryptodome),228,4217.8,12
Vulnerable (Naive),228,55417.8,13
Safe (PyCryptodome),228,5380.8,13
Vulnerable (Naive),228,55142.6,14
Safe (PyCryptodome),228,3755.0,14
Vulnerable (Naive),228,34242.2,15
Safe (PyCryptodome),228,3953.4,15
Vulnerable (Naive),228,54221.0,16
Safe (PyCryptodome),228,4786.2,16
Vulnerable (Naive),228,50691.2,17
Safe (PyCryptodome),228,4908.2,17
Vulnerable (Naive),228,43174.8,18
Safe (PyCryptodome),228,2886.2,18
Vulnerable (Naive),228,51334.2,19
Safe (PyCryptodome),228,3377.4,19
Vulnerable (Naive),228,32748.2,20
Safe (PyCryptodome),228,4218.0,20
Vulnerable (Naive),228,60891.8,21
Safe (PyCryptodome),228,2528.8,21
Vulnerable (Naive),228,40918.6,22
Safe (PyCryptodome),228,4420.8,22
Vulnerable (Naive),228,72583.8,23
Safe (PyCryptodome),228,3780.0,23
Vulnerable (Naive),228,37755.8,24
Safe (PyCryptodome),228,2563.8,24
Vulnerable (Naive),228,33261.0,25
Safe (PyCryptodome),228,6769.4,25
Vulnerable (Naive),228,31800.6,26
Safe (PyCryptodome),228,2819.2,26
Vulnerable (Naive),228,44079.4,27
Safe (PyCryptodome),228,3882.0,27
Vulnerable (Naive),228,45304.6,28
Safe (PyCryptodome),228,4244.0,28
Vulnerable (Naive),228,31771.8,29
Safe (PyCryptodome),228,3429.8,29
Vulnerable (Naive),228,31322.4,30
Safe (PyCryptodome),228,2751.8,30
Vulnerable (Naive),228,32494.8,31
Safe (PyCryptodome),228,5146.4,31
Vulnerable (Naive),228,41754.2,32
Safe (PyCryptodome),228,3155.0,32
Vulnerable (Naive),228,24231.6,33
Safe (PyCryptodome),228,2417.0,33
Vulnerable (Naive),228,58982.6,34
Safe (PyCryptodome),228,8210.2,34
Vulnerable (Naive),228,45826.8,35
Safe (PyCryptodome),228,4582.8,35
Vulnerable (Naive),228,34889.0,36
Safe (PyCryptodome),228,2560.8,36
Vulnerable (Naive),228,33576.4,37
Safe (PyCryptodome),228,13403.4,37
Vulnerable (Naive),228,60082.0,38
Safe (PyCryptodome),228,3092.2,38
Vulnerable (Naive),228,42729.0,39
Safe (PyCryptodome),228,3159.4,39
Vulnerable (Naive),228,46479.6,40
Safe (PyCryptodome),228,2839.4,40
Vulnerable (Naive),228,44761.2,41
Safe (PyCryptodome),228,4528.2,41
Vulnerable (Naive),228,38122.6,42
Safe (PyCryptodome),228,3165.6,42
Vulnerable (Naive),228,77002.8,43
Safe (PyCryptodome),228,5025.6,43
Vulnerable (Naive),228,53772.0,44
Safe (PyCryptodome),228,4542.8,44
Vulnerable (Naive),228,72774.6,45
Safe (PyCryptodome),228,4174.8,45
Vulnerable (Naive),228,32597.2,46
Safe (PyCryptodome),228,2430.6,46
Vulnerable (Naive),228,55127.6,47
Safe (PyCryptodome),228,2541.8,47
Vulnerable (Naive),228,25719.0,48
Safe (PyCryptodome),228,2511.6,48
Vulnerable (Naive),228,43807.0,49
Safe (PyCryptodome),228,5091.0,49
Vulnerable (Naive),229,40304.2,0
Safe (PyCryptodome),229,2502.6,0
Vulnerable (Naive),229,42636.0,1
Safe (PyCryptodome),229,2740.2,1
Vulnerable (Naive),229,41822.6,2
Safe (PyCryptodome),229,4419.6,2
Vulnerable (Naive),229,57597.6,3
Safe (PyCryptodome),229,3389.0,3
Vulnerable (Naive),229,42151.8,4
Safe (PyCryptodome),229,2773.8,4
Vulnerable (Naive),229,36701.4,5
Safe (PyCryptodome),229,4410.8,5
Vulnerable (Naive),229,47070.8,6
Safe (PyCryptodome),229,2517.8,6
Vulnerable (Naive),229,48490.2,7
Safe (PyCryptodome),229,5628.8,7
Vulnerable (Naive),229,28992.6,8
Safe (PyCryptodome),229,2558.2,8
Vulnerable (Naive),229,40692.2,9
Safe (PyCryptodome),229,5696.6,9
Vulnerable (Naive),229,57805.4,10
Safe (PyCryptodome),229,5096.0,10
Vulnerable (Naive),229,62168.0,11
Safe (PyCryptodome),229,3921.6,11
Vulnerable (Naive),229,41958.2,12
Safe (PyCryptodome),229,2802.6,12
Vulnerable (Naive),229,38973.0,13
Safe (PyCryptodome),229,2661.2,13
Vulnerable (Naive),229,51732.0,14
Safe (PyCryptodome),229,6399.4,14
Vulnerable (Naive),229,54465.6,15
Safe (PyCryptodome),229,2986.2,15
Vulnerable (Naive),229,38517.6,16
Safe (PyCryptodome),229,8027.8,16
Vulnerable (Naive),229,24610.6,17
Safe (PyCryptodome),229,3121.2,17
Vulnerable (Naive),229,41078.6,18
Safe (PyCryptodome),229,4432.6,18
Vulnerable (Naive),229,43220.2,19
Safe (PyCryptodome),229,3308.4,19
Vulnerable (Naive),229,49881.0,20
Safe (PyCryptodome),229,6925.6,20
Vulnerable (Naive),229,28222.2,21
Safe (PyCryptodome),229,2469.8,21
Vulnerable (Naive),229,45371.4,22
Safe (PyCryptodome),229,2224.2,22
Vulnerable (Naive),229,53743.4,23
Safe (PyCryptodome),229,5627.4,23
Vulnerable (Naive),229,33664.8,24
Safe (PyCryptodome),229,6854.4,24
Vulnerable (Naive),229,68797.8,25
Safe (PyCryptodome),229,6143.6,25
Vulnerable (Naive),229,46332.0,26
Safe (PyCryptodome),229,3844.4,26
Vulnerable (Naive),229,70820.2,27
Safe (PyCryptodome),229,2529.2,27
Vulnerable (Naive),229,47824.0,28
Safe (PyCryptodome),229,3250.8,28
Vulnerable (Naive),229,26011.8,29
Safe (PyCryptodome),229,5271.2,29
Vulnerable (Naive),229,50629.6,30
Safe (PyCryptodome),229,2873.2,30
Vulnerable (Naive),229,61221.6,31
Safe (PyCryptodome),229,4105.0,31
Vulnerable (Naive),229,33298.4,32
Safe (PyCryptodome),229,4036.6,32
Vulnerable (Naive),229,28908.8,33
Safe (PyCryptodome),229,2600.6,33
Vulnerable (Naive),229,47963.4,34
Safe (PyCryptodome),229,2491.0,34
Vulnerable (Naive),229,54670.4,35
Safe (PyCryptodome),229,2283.8,35
Vulnerable (Naive),229,19686.0,36
Safe (PyCryptodome),229,2475.2,36
Vulnerable (Naive),229,51452.4,37
Safe (PyCryptodome),229,2772.6,37
Vulnerable (Naive),229,21689.4,38
Safe (PyCryptodome),229,2424.6,38
Vulnerable (Naive),229,49023.2,39
Safe (PyCryptodome),229,6158.2,39
Vulnerable (Naive),229,44964.2,40
Safe (PyCryptodome),229,3724.8,40
Vulnerable (Naive),229,48017.4,41
Safe (PyCryptodome),229,4030.2,41
Vulnerable (Naive),229,34449.4,42
Safe (PyCryptodome),229,2836.0,42
Vulnerable (Naive),229,58919.4,43
Safe (PyCryptodome),229,3931.0,43
Vulnerable (Naive),229,46057.4,44
Safe (PyCryptodome),229,2637.6,44
Vulnerable (Naive),229,34398.4,45
Safe (PyCryptodome),229,4245.2,45
Vulnerable (Naive),229,37149.8,46
Safe (PyCryptodome),229,4611.0,46
Vulnerable (Naive),229,65156.4,47
Safe (PyCryptodome),229,3218.0,47
Vulnerable (Naive),229,62226.8,48
Safe (PyCryptodome),229,3590.6,48
Vulnerable (Naive),229,39623.4,49
Safe (PyCryptodome),229,4179.2,49
Vulnerable (Naive),230,37411.2,0
Safe (PyCryptodome),230,2935.6,0
Vulnerable (Naive),230,63556.0,1
Safe (PyCryptodome),230,4933.2,1
Vulnerable (Naive),230,51964.8,2
Safe (PyCryptodome),230,2652.4,2
Vulnerable (Naive),230,25656.2,3
Safe (PyCryptodome),230,3063.2,3
Vulnerable (Naive),230,38800.6,4
Safe (PyCryptodome),230,3883.2,4
Vulnerable (Naive),230,50764.0,5
Safe (PyCryptodome),230,2652.6,5
Vulnerable (Naive),230,26695.6,6
Safe (PyCryptodome),230,4579.2,6
Vulnerable (Naive),230,32145.2,7
Safe (PyCryptodome),230,2241.6,7
Vulnerable (Naive),230,41916.6,8
Safe (PyCryptodome),230,5894.4,8
Vulnerable (Naive),230,32381.4,9
Safe (PyCryptodome),230,2659.6,9
Vulnerable (Naive),230,27501.4,10
Safe (PyCryptodome),230,2735.6,10
Vulnerable (Naive),230,38739.0,11
Safe (PyCryptodome),230,5179.2,11
Vulnerable (Naive),230,40074.2,12
Safe (PyCryptodome),230,3022.2,12
Vulnerable (Naive),230,40914.4,13
Safe (PyCryptodome),230,4347.2,13
Vulnerable (Naive),230,30046.6,14
Safe (PyCryptodome),230,3781.0,14
Vulnerable (Naive),230,46216.8,15
Safe (PyCryptodome),230,2754.8,15
Vulnerable (Naive),230,60038.0,16
Safe (PyCryptodome),230,3773.2,16
Vulnerable (Naive),230,68077.2,17
Safe (PyCryptodome),230,2678.6,17
Vulnerable (Naive),230,31568.2,18
Safe (PyCryptodome),230,4129.4,18
Vulnerable (Naive),230,26404.2,19
Safe (PyCryptodome),230,3739.8,19
Vulnerable (Naive),230,41489.2,20
Safe (PyCryptodome),230,2843.8,20
Vulnerable (Naive),230,44922.0,21
Safe (PyCryptodome),230,5903.2,21
Vulnerable (Naive),230,31653.6,22
Safe (PyCryptodome),230,3289.6,22
Vulnerable (Naive),230,34511.6,23
Safe (PyCryptodome),230,4088.2,23
Vulnerable (Naive),230,48768.4,24
Safe (PyCryptodome),230,2902.8,24
Vulnerable (Naive),230,34828.0,25
Safe (PyCryptodome),230,5276.8,25
Vulnerable (Naive),230,40740.0,26
Safe (PyCryptodome),230,3958.4,26
Vulnerable (Naive),230,29729.6,27
Safe (PyCryptodome),230,3419.4,27
Vulnerable (Naive),230,39050.2,28
Safe (PyCryptodome),230,3286.0,28
Vulnerable (Naive),230,36006.6,29
Safe (PyCryptodome),230,2920.2,29
Vulnerable (Naive),230,43182.2,30
Safe (PyCryptodome),230,2777.2,30
Vulnerable (Naive),230,54497.0,31
Safe (PyCryptodome),230,5505.6,31
Vulnerable (Naive),230,32086.2,32
Safe (PyCryptodome),230,2645.0,32
Vulnerable (Naive),230,45258.8,33
Safe (PyCryptodome),230,2504.6,33
Vulnerable (Naive),230,52325.4,34
Safe (PyCryptodome),230,2586.0,34
Vulnerable (Naive),230,35506.0,35
Safe (PyCryptodome),230,2948.4,35
Vulnerable (Naive),230,33551.6,36
Safe (PyCryptodome),230,2878.4,36
Vulnerable (Naive),230,52979.2,37
Safe (PyCryptodome),230,2661.2,37
Vulnerable (Naive),230,53654.2,38
Safe (PyCryptodome),230,2169.0,38
Vulnerable (Naive),230,19882.8,39
Safe (PyCryptodome),230,2642.8,39
Vulnerable (Naive),230,21796.4,40
Safe (PyCryptodome),230,2505.6,40
Vulnerable (Naive),230,29510.8,41
Safe (PyCryptodome),230,2812.8,41
Vulnerable (Naive),230,43480.6,42
Safe (PyCryptodome),230,4927.6,42
Vulnerable (Naive),230,47178.4,43
Safe (PyCryptodome),230,2393.0,43
Vulnerable (Naive),230,33484.8,44
Safe (PyCryptodome),230,2632.2,44
Vulnerable (Naive),230,25169.8,45
Safe (PyCryptodome),230,2373.8,45
Vulnerable (Naive),230,67651.2,46
Safe (PyCryptodome),230,2913.0,46
Vulnerable (Naive),230,36968.8,47
Safe (PyCryptodome),230,3059.2,47
Vulnerable (Naive),230,53854.6,48
Safe (PyCryptodome),230,3409.0,48
Vulnerable (Naive),230,38576.0,49
Safe (PyCryptodome),230,2185.8,49
Vulnerable (Naive),231,42616.2,0
Safe (PyCryptodome),231,2252.4,0
Vulnerable (Naive),231,48653.0,1
Safe (PyCryptodome),231,2842.2,1
Vulnerable (Naive),231,46156.8,2
Safe (PyCryptodome),231,2794.0,2
Vulnerable (Naive),231,44518.4,3
Safe (PyCryptodome),231,5546.2,3
Vulnerable (Naive),231,15165.0,4
Safe (PyCryptodome),231,2255.6,4
Vulnerable (Naive),231,60322.0,5
Safe (PyCryptodome),231,5044.6,5
Vulnerable (Naive),231,30509.8,6
Safe (PyCryptodome),231,2645.8,6
Vulnerable (Naive),231,60970.8,7
Safe (PyCryptodome),231,3662.0,7
Vulnerable (Naive),231,46499.2,8
Safe (PyCryptodome),231,2447.4,8
Vulnerable (Naive),231,76058.6,9
Safe (PyCryptodome),231,2891.8,9
Vulnerable (Naive),231,37367.0,10
Safe (PyCryptodome),231,3655.0,10
Vulnerable (Naive),231,31370.8,11
Safe (PyCryptodome),231,3479.6,11
Vulnerable (Naive),231,31603.4,12
Safe (PyCryptodome),231,2631.4,12
Vulnerable (Naive),231,54353.4,13
Safe (PyCryptodome),231,4369.2,13
Vulnerable (Naive),231,44743.8,14
Safe (PyCryptodome),231,3806.2,14
Vulnerable (Naive),231,29797.4,15
Safe (PyCryptodome),231,2850.6,15
Vulnerable (Naive),231,40577.4,16
Safe (PyCryptodome),231,2888.0,16
Vulnerable (Naive),231,21303.2,17
Safe (PyCryptodome),231,3556.2,17
Vulnerable (Naive),231,51458.2,18
Safe (PyCryptodome),231,6096.8,18
Vulnerable (Naive),231,50736.8,19
Safe (PyCryptodome),231,7509.2,19
Vulnerable (Naive),231,33516.6,20
Safe (PyCryptodome),231,2543.2,20
Vulnerable (Naive),231,66378.4,21
Safe (PyCryptodome),231,3735.8,21
Vulnerable (Naive),231,40461.6,22
Safe (PyCryptodome),231,2971.4,22
Vulnerable (Naive),231,29112.2,23
Safe (PyCryptodome),231,3453.0,23
Vulnerable (Naive),231,35982.6,24
Safe (PyCryptodome),231,3501.8,24
Vulnerable (Naive),231,56180.8,25
Safe (PyCryptodome),231,3236.8,25
Vulnerable (Naive),231,49052.4,26
Safe (PyCryptodome),231,3666.2,26
Vulnerable (Naive),231,31792.8,27
Safe (PyCryptodome),231,2687.4,27
Vulnerable (Naive),231,42709.6,28
Safe (PyCryptodome),231,3784.8,28
Vulnerable (Naive),231,41021.6,29
Safe (PyCryptodome),231,2682.2,29
Vulnerable (Naive),231,55596.0,30
Safe (PyCryptodome),231,3547.2,30
Vulnerable (Naive),231,29236.2,31
Safe (PyCryptodome),231,4021.6,31
Vulnerable (Naive),231,57259.4,32
Safe (PyCryptodome),231,3116.2,32
Vulnerable (Naive),231,31406.6,33
Safe (PyCryptodome),231,3759.2,33
Vulnerable (Naive),231,99551.4,34
Safe (PyCryptodome),231,3337.6,34
Vulnerable (Naive),231,41231.2,35
Safe (PyCryptodome),231,3873.8,35
Vulnerable (Naive),231,25823.0,36
Safe (PyCryptodome),231,2290.2,36
Vulnerable (Naive),231,35429.6,37
Safe (PyCryptodome),231,2285.0,37
Vulnerable (Naive),231,33944.6,38
Safe (PyCryptodome),231,2837.4,38
Vulnerable (Naive),231,44680.8,39
Safe (PyCryptodome),231,2849.2,39
Vulnerable (Naive),231,39384.2,40
Safe (PyCryptodome),231,3239.8,40
Vulnerable (Naive),231,38167.0,41
Safe (PyCryptodome),231,3581.0,41
Vulnerable (Naive),231,30144.0,42
Safe (PyCryptodome),231,2268.2,42
Vulnerable (Naive),231,26395.8,43
Safe (PyCryptodome),231,2808.6,43
Vulnerable (Naive),231,43337.8,44
Safe (PyCryptodome),231,2662.6,44
Vulnerable (Naive),231,50475.8,45
Safe (PyCryptodome),231,2757.2,45
Vulnerable (Naive),231,27732.4,46
Safe (PyCryptodome),231,2167.6,46
Vulnerable (Naive),231,21606.0,47
Safe (PyCryptodome),231,4350.6,47
Vulnerable (Naive),231,65831.4,48
Safe (PyCryptodome),231,4582.2,48
Vulnerable (Naive),231,44744.0,49
Safe (PyCryptodome),231,2777.4,49
Vulnerable (Naive),232,28678.6,0
Safe (PyCryptodome),232,5077.0,0
Vulnerable (Naive),232,25313.2,1
Safe (PyCryptodome),232,3184.6,1
Vulnerable (Naive),232,41961.0,2
Safe (PyCryptodome),232,6491.8,2
Vulnerable (Naive),232,87796.8,3
Safe (PyCryptodome),232,8393.8,3
Vulnerable (Naive),232,42322.4,4
Safe (PyCryptodome),232,5179.2,4
Vulnerable (Naive),232,39634.4,5
Safe (PyCryptodome),232,2379.4,5
Vulnerable (Naive),232,49045.4,6
Safe (PyCryptodome),232,2267.0,6
Vulnerable (Naive),232,17955.8,7
Safe (PyCryptodome),232,2193.4,7
Vulnerable (Naive),232,45926.6,8
Safe (PyCryptodome),232,4941.6,8
Vulnerable (Naive),232,87382.4,9
Safe (PyCryptodome),232,2121.6,9
Vulnerable (Naive),232,22387.2,10
Safe (PyCryptodome),232,2197.0,10
Vulnerable (Naive),232,48090.2,11
Safe (PyCryptodome),232,6141.0,11
Vulnerable (Naive),232,94556.8,12
Safe (PyCryptodome),232,3067.0,12
Vulnerable (Naive),232,36022.4,13
Safe (PyCryptodome),232,3860.0,13
Vulnerable (Naive),232,58879.6,14
Safe (PyCryptodome),232,9188.2,14
Vulnerable (Naive),232,56110.8,15
Safe (PyCryptodome),232,3105.0,15
Vulnerable (Naive),232,37606.0,16
Safe (PyCryptodome),232,5959.4,16
Vulnerable (Naive),232,33721.6,17
Safe (PyCryptodome),232,2493.2,17
Vulnerable (Naive),232,41215.6,18
Safe (PyCryptodome),232,3107.6,18
Vulnerable (Naive),232,38609.2,19
Safe (PyCryptodome),232,5828.2,19
Vulnerable (Naive),232,58734.8,20
Safe (PyCryptodome),232,7768.2,20
Vulnerable (Naive),232,53209.6,21
Safe (PyCryptodome),232,2811.4,21
Vulnerable (Naive),232,27987.0,22
Safe (PyCryptodome),232,5985.2,22
Vulnerable (Naive),232,52172.8,23
Safe (PyCryptodome),232,3112.8,23
Vulnerable (Naive),232,24426.6,24
Safe (PyCryptodome),232,2423.6,24
Vulnerable (Naive),232,16877.6,25
Safe (PyCryptodome),232,2480.8,25
Vulnerable (Naive),232,49725.8,26
Safe (PyCryptodome),232,6014.8,26
Vulnerable (Naive),232,29369.4,27
Safe (PyCryptodome),232,4504.0,27
Vulnerable (Naive),232,35057.0,28
Safe (PyCryptodome),232,3823.6,28
Vulnerable (Naive),232,48131.4,29
Safe (PyCryptodome),232,6192.4,29
Vulnerable (Naive),232,81964.2,30
Safe (PyCryptodome),232,2179.2,30
Vulnerable (Naive),232,53413.2,31
Safe (PyCryptodome),232,4636.6,31
Vulnerable (Naive),232,46993.2,32
Safe (PyCryptodome),232,5433.4,32
Vulnerable (Naive),232,46286.2,33
Safe (PyCryptodome),232,2981.4,33
Vulnerable (Naive),232,29598.0,34
Safe (PyCryptodome),232,3884.0,34
Vulnerable (Naive),232,54785.4,35
Safe (PyCryptodome),232,5695.4,35
Vulnerable (Naive),232,23975.4,36
Safe (PyCryptodome),232,2620.4,36
Vulnerable (Naive),232,24702.2,37
Safe (PyCryptodome),232,2705.0,37
Vulnerable (Naive),232,53417.8,38
Safe (PyCryptodome),232,5870.6,38
Vulnerable (Naive),232,45027.4,39
Safe (PyCryptodome),232,3461.6,39
Vulnerable (Naive),232,70956.8,40
Safe (PyCryptodome),232,3045.4,40
Vulnerable (Naive),232,44504.2,41
Safe (PyCryptodome),232,3319.4,41
Vulnerable (Naive),232,64030.2,42
Safe (PyCryptodome),232,3436.0,42
Vulnerable (Naive),232,69147.6,43
Safe (PyCryptodome),232,8836.8,43
Vulnerable (Naive),232,45407.2,44
Safe (PyCryptodome),232,5717.2,44
Vulnerable (Naive),232,63547.8,45
Safe (PyCryptodome),232,4079.4,45
Vulnerable (Naive),232,51406.0,46
Safe (PyCryptodome),232,4278.2,46
Vulnerable (Naive),232,69989.6,47
Safe (PyCryptodome),232,3324.6,47
Vulnerable (Naive),232,28887.4,48
Safe (PyCryptodome),232,4147.2,48
Vulnerable (Naive),232,48319.6,49
Safe (PyCryptodome),232,4668.8,49
Vulnerable (Naive),233,39999.0,0
Safe (PyCryptodome),233,3247.2,0
Vulnerable (Naive),233,38887.2,1
Safe (PyCryptodome),233,2737.8,1
Vulnerable (Naive),233,44419.2,2
Safe (PyCryptodome),233,4557.6,2
Vulnerable (Naive),233,42709.2,3
Safe (PyCryptodome),233,2748.6,3
Vulnerable (Naive),233,36999.4,4
Safe (PyCryptodome),233,4539.0,4
Vulnerable (Naive),233,48846.2,5
Safe (PyCryptodome),233,2422.0,5
Vulnerable (Naive),233,25105.0,6
Safe (PyCryptodome),233,3413.2,6
Vulnerable (Naive),233,31063.8,7
Safe (PyCryptodome),233,3113.2,7
Vulnerable (Naive),233,31804.8,8
Safe (PyCryptodome),233,5462.2,8
Vulnerable (Naive),233,40939.2,9
Safe (PyCryptodome),233,3347.4,9
Vulnerable (Naive),233,35451.8,10
Safe (PyCryptodome),233,2644.6,10
Vulnerable (Naive),233,54411.2,11
Safe (PyCryptodome),233,7054.0,11
Vulnerable (Naive),233,48833.2,12
Safe (PyCryptodome),233,3103.0,12
Vulnerable (Naive),233,31741.0,13
Safe (PyCryptodome),233,3954.4,13
Vulnerable (Naive),233,34596.2,14
Safe (PyCryptodome),233,4471.2,14
Vulnerable (Naive),233,67303.6,15
Safe (PyCryptodome),233,2291.8,15
